Date,Revenue
2015-10-01,51
2015-10-01,103
2013-09-13,41
2013-09-13,4
2015-09-13,37
2015-09-13,12
2013-11-24,49
2013-11-24,111
2015-11-24,41
2015-11-24,103
2013-12-21,107
2015-12-21,116
2013-12-14,29
2013-12-14,58
2015-12-14,19
2015-12-14,53
2013-12-09,72
2013-12-09,72
2015-12-09,72
2015-12-09,80
2013-12-12,78
2013-12-12,78
2015-12-12,86
2015-12-12,66
2013-10-19,121
2015-10-19,112
2013-10-23,69
2013-10-23,26
2015-10-23,86
2015-10-23,9
2013-10-28,112
2013-10-28,207
2015-10-28,130
2015-10-28,225
2014-04-17,173
2016-04-17,173
2013-09-01,218
2013-09-01,9
2015-09-01,235
2015-09-01,9
2013-10-26,113
2013-10-26,26
2015-10-26,131
2015-10-26,26
2014-05-28,200
2014-05-28,209
2016-05-28,218
2016-05-28,183
2013-10-07,21
2013-10-07,94
2015-10-07,12
2015-10-07,94
2013-09-13,186
2013-09-13,146
2015-09-13,178
2015-09-13,122
2013-08-01,144
2013-08-01,89
2015-08-01,139
2015-08-01,74
2013-08-18,134
2013-08-18,59
2015-08-18,129
2015-08-18,59
2013-09-30,89
2015-09-30,84
2013-11-02,144
2013-11-02,59
2015-11-02,144
2015-11-02,54
2013-11-19,99
2013-11-19,129
2015-11-19,109
2015-11-19,119
2013-11-22,109
2013-11-22,109
2013-11-22,114
2013-11-22,109
2015-11-22,119
2015-11-22,99
2015-11-22,99
2015-11-22,114
2013-12-12,129
2015-12-12,114
2014-01-06,5
2014-01-06,45
2016-01-06,5
2016-01-06,40
2014-01-09,149
2014-01-09,124
2016-01-09,153
2016-01-09,124
2014-03-15,129
2014-03-15,84
2016-03-15,129
2016-03-15,89
2014-04-01,84
2016-04-01,89
2014-04-03,5
2014-04-03,99
2016-04-03,5
2016-04-03,109
2014-06-22,10
2016-06-22,5
2014-07-12,59
2016-07-12,45
2014-07-17,20
2016-07-17,10
2013-08-18,113
2013-08-18,43
2015-08-18,121
2015-08-18,43
2013-11-11,78
2013-11-11,59
2015-11-11,78
2015-11-11,62
2013-12-18,101
2013-12-18,39
2015-12-18,94
2015-12-18,43
2013-12-23,82
2013-12-23,70
2015-12-23,82
2015-12-23,59
2014-03-04,31
2014-03-04,4
2016-03-04,35
2016-03-04,4
2014-03-14,98
2014-03-14,31
2016-03-14,86
2016-03-14,39
2014-06-11,10
2014-06-11,99
2016-06-11,10
2016-06-11,89
2013-07-09,34
2013-07-09,39
2015-07-09,39
2015-07-09,25
2013-07-20,5
2015-07-20,5
2013-08-14,74
2013-08-14,49
2015-08-14,69
2015-08-14,54
2013-10-23,113
2013-10-23,147
2015-10-23,98
2015-10-23,147
2013-10-25,44
2015-10-25,39
2013-11-06,29
2013-11-06,103
2015-11-06,15
2015-11-06,103
2013-11-17,10
2013-11-17,49
2015-11-17,5
2015-11-17,59
2013-12-08,83
2013-12-08,15
2015-12-08,69
2015-12-08,5
2013-12-30,88
2013-12-30,15
2015-12-30,88
2015-12-30,5
2014-03-16,142
2014-03-16,127
2016-03-16,132
2016-03-16,113
2014-03-27,93
2014-03-27,113
2016-03-27,83
2016-03-27,108
2014-05-01,123
2014-05-01,123
2016-05-01,132
2016-05-01,113
2014-05-10,54
2014-05-10,20
2016-05-10,59
2016-05-10,15
2013-08-04,26
2013-08-04,22
2015-08-04,22
2015-08-04,17
2013-09-05,96
2013-09-05,57
2015-09-05,83
2015-09-05,57
2013-09-07,9
2013-09-07,100
2015-09-07,4
2015-09-07,91
2013-11-27,78
2013-11-27,87
2015-11-27,70
2015-11-27,96
2013-11-28,113
2013-11-28,44
2015-11-28,109
2015-11-28,52
2014-02-25,70
2014-02-25,122
2016-02-25,78
2016-02-25,126
2014-02-27,48
2016-02-27,35
2013-10-05,126
2013-10-05,160
2015-10-05,109
2015-10-05,168
2013-11-02,109
2015-11-02,101
2014-06-23,168
2014-06-23,134
2016-06-23,160
2016-06-23,109
2013-11-14,22
2013-11-14,52
2015-11-14,9
2015-11-14,52
2013-11-21,100
2015-11-21,104
2014-06-01,78
2014-06-01,117
2016-06-01,78
2016-06-01,113
2014-06-19,35
2014-06-19,83
2016-06-19,35
2016-06-19,87
2014-06-26,96
2016-06-26,104
2013-07-13,113
2013-07-13,117
2015-07-13,122
2015-07-13,126
2013-08-07,81
2013-08-07,221
2015-08-07,81
2015-08-07,214
2014-02-17,133
2014-02-17,74
2016-02-17,133
2016-02-17,81
2013-08-27,75
2015-08-27,79
2013-10-14,67
2013-10-14,20
2015-10-14,63
2015-10-14,24
2014-02-28,12
2014-02-28,47
2016-02-28,16
2016-02-28,43
2014-03-12,4
2014-03-12,47
2016-03-12,4
2016-03-12,36
2014-05-26,16
2014-05-26,75
2016-05-26,4
2016-05-26,83
2014-01-14,106
2016-01-14,98
2014-02-21,83
2016-02-21,76
2014-03-24,197
2016-03-24,212
2014-04-30,166
2014-04-30,113
2016-04-30,166
2016-04-30,98
2013-08-07,25
2013-08-07,252
2015-08-07,34
2015-08-07,235
2014-02-03,151
2014-02-03,227
2016-02-03,143
2016-02-03,202
2013-08-24,111
2013-08-24,91
2015-08-24,103
2015-08-24,83
2013-09-10,229
2015-09-10,205
2013-08-24,69
2013-08-24,50
2013-08-24,208
2013-08-24,178
2015-08-24,69
2015-08-24,59
2015-08-24,178
2015-08-24,168
2013-10-07,139
2013-10-07,89
2015-10-07,158
2015-10-07,69
2014-03-10,119
2016-03-10,109
2014-04-19,218
2014-04-19,168
2016-04-19,188
2016-04-19,149
2014-06-25,248
2014-06-25,20
2016-06-25,257
2016-06-25,10
2014-07-23,198
2014-07-23,267
2016-07-23,208
2016-07-23,238
2013-09-13,25
2013-09-13,20
2015-09-13,15
2015-09-13,15
2013-10-22,118
2015-10-22,123
2013-10-23,5
2015-10-23,5
2013-12-03,25
2013-12-03,78
2015-12-03,10
2015-12-03,78
2013-12-08,142
2015-12-08,137
2013-12-14,34
2013-12-14,15
2015-12-14,25
2015-12-14,15
2014-01-15,78
2016-01-15,88
2014-03-25,15
2016-03-25,5
2014-05-01,64
2016-05-01,49
2014-06-11,147
2014-06-11,142
2016-06-11,147
2016-06-11,127
2013-08-02,144
2015-08-02,149
2013-08-21,5
2013-08-21,134
2015-08-21,5
2015-08-21,119
2013-08-25,94
2015-08-25,94
2013-12-30,109
2013-12-30,5
2015-12-30,114
2015-12-30,10
2014-01-16,69
2014-01-16,15
2016-01-16,74
2016-01-16,5
2014-03-05,20
2016-03-05,15
2014-03-23,134
2014-03-23,84
2016-03-23,134
2016-03-23,79
2013-08-14,34
2015-08-14,43
2013-09-12,96
2015-09-12,96
2013-11-28,29
2013-11-28,5
2015-11-28,38
2015-11-28,5
2014-01-25,96
2014-01-25,48
2016-01-25,82
2016-01-25,58
2014-02-13,86
2016-02-13,86
2014-03-22,134
2014-03-22,29
2016-03-22,134
2016-03-22,19
2013-09-12,23
2013-09-12,47
2015-09-12,14
2015-09-12,51
2013-10-12,51
2013-10-12,9
2015-10-12,60
2015-10-12,9
2014-06-27,19
2014-06-27,9
2016-06-27,5
2016-06-27,19
2013-09-13,78
2013-09-13,22
2015-09-13,83
2015-09-13,13
2014-01-10,122
2014-01-10,70
2016-01-10,126
2016-01-10,70
2013-07-27,79
2015-07-27,79
2013-09-06,84
2013-09-06,121
2015-09-06,74
2015-09-06,107
2014-05-17,37
2014-05-17,102
2016-05-17,42
2016-05-17,102
2014-04-19,111
2014-04-19,207
2016-04-19,111
2016-04-19,199
2013-08-09,59
2013-08-09,64
2015-08-09,69
2015-08-09,64
2013-12-11,79
2015-12-11,79
2014-01-21,119
2014-01-21,20
2016-01-21,124
2016-01-21,5
2014-04-06,30
2014-04-06,10
2016-04-06,25
2016-04-06,5
2014-06-13,25
2016-06-13,30
2013-08-01,86
2013-08-01,108
2015-08-01,95
2015-08-01,99
2013-09-09,185
2015-09-09,159
2014-06-25,247
2016-06-25,229
2013-10-03,4
2013-10-03,117
2015-10-03,4
2015-10-03,117
2014-01-28,57
2014-01-28,117
2016-01-28,61
2016-01-28,122
2013-11-16,86
2013-11-16,119
2015-11-16,78
2015-11-16,119
2014-01-15,119
2014-01-15,25
2016-01-15,107
2016-01-15,16
2013-11-03,109
2013-11-03,74
2015-11-03,99
2015-11-03,64
2013-09-17,122
2013-09-17,139
2015-09-17,122
2015-09-17,122
2013-12-12,104
2015-12-12,96
2014-01-16,87
2014-01-16,261
2016-01-16,70
2016-01-16,278
2013-09-10,67
2013-09-10,109
2015-09-10,76
2015-09-10,126
2013-11-06,143
2013-11-06,218
2015-11-06,160
2015-11-06,218
2014-01-20,126
2016-01-20,118
2014-01-26,160
2014-01-26,160
2016-01-26,134
2016-01-26,134
2014-02-15,176
2014-02-15,42
2016-02-15,151
2016-02-15,25
2014-04-17,151
2014-04-17,50
2016-04-17,134
2016-04-17,42
2014-01-21,75
2016-01-21,47
2013-07-12,62
2013-07-12,10
2015-07-12,48
2015-07-12,5
2013-07-31,96
2015-07-31,82
2013-11-19,5
2013-11-19,130
2015-11-19,5
2015-11-19,134
2013-12-02,139
2013-12-02,115
2015-12-02,130
2015-12-02,120
2013-12-28,48
2013-12-28,110
2015-12-28,48
2015-12-28,110
2014-01-12,10
2016-01-12,19
2014-02-06,53
2016-02-06,48
2014-02-19,144
2016-02-19,139
2014-03-28,115
2014-03-28,62
2016-03-28,125
2016-03-28,62
2014-06-05,53
2014-06-05,77
2016-06-05,43
2016-06-05,82
2014-06-06,5
2014-06-06,58
2016-06-06,5
2016-06-06,48
2014-06-13,34
2014-06-13,86
2016-06-13,19
2016-06-13,82
2014-06-28,86
2014-06-28,19
2016-06-28,72
2016-06-28,10
2014-02-14,15
2014-02-14,83
2016-02-14,25
2016-02-14,83
2013-09-02,232
2013-09-02,214
2015-09-02,232
2015-09-02,205
2013-10-30,19
2015-10-30,14
2013-10-13,49
2015-10-13,57
2013-09-10,150
2015-09-10,132
2014-06-15,92
2014-06-15,33
2016-06-15,84
2016-06-15,42
2014-06-28,226
2014-06-28,50
2016-06-28,234
2016-06-28,25
2013-10-27,185
2013-10-27,128
2015-10-27,178
2015-10-27,114
2013-11-02,164
2013-11-02,28
2015-11-02,142
2015-11-02,36
2013-10-06,84
2013-10-06,18
2015-10-06,84
2015-10-06,18
2013-11-13,4
2015-11-13,9
2013-09-12,288
2013-09-12,48
2015-09-12,259
2015-09-12,38
2013-10-14,259
2015-10-14,250
2013-12-18,221
2013-12-18,58
2015-12-18,221
2015-12-18,38
2014-01-15,250
2016-01-15,250
2014-01-20,221
2014-01-20,125
2016-01-20,230
2016-01-20,115
2014-01-24,154
2014-01-24,115
2016-01-24,134
2016-01-24,125
2014-02-18,288
2016-02-18,269
2014-02-26,86
2014-02-26,192
2016-02-26,106
2016-02-26,182
2014-03-01,115
2016-03-01,86
2014-03-20,240
2014-03-20,48
2016-03-20,230
2016-03-20,58
2014-06-05,67
2016-06-05,48
2014-06-12,48
2014-06-12,77
2016-06-12,48
2016-06-12,48
2014-07-15,10
2016-07-15,10
2014-07-28,259
2016-07-28,269
2013-09-02,53
2013-09-02,134
2015-09-02,58
2015-09-02,125
2013-11-23,72
2013-11-23,62
2015-11-23,72
2015-11-23,48
2014-05-24,82
2014-05-24,82
2016-05-24,86
2016-05-24,82
2013-09-19,167
2013-09-19,42
2015-09-19,184
2015-09-19,17
2013-10-19,184
2013-10-19,92
2015-10-19,167
2015-10-19,109
2014-05-01,193
2014-05-01,218
2016-05-01,167
2016-05-01,209
2014-06-26,184
2016-06-26,201
2013-12-07,13
2013-12-07,122
2015-12-07,4
2015-12-07,131
2014-04-25,26
2016-04-25,30
2013-10-10,87
2013-10-10,52
2015-10-10,91
2015-10-10,52
2014-02-18,87
2014-02-18,36
2016-02-18,83
2016-02-18,40
2014-03-01,79
2014-03-01,32
2016-03-01,71
2016-03-01,36
2014-06-11,95
2014-06-11,67
2016-06-11,83
2016-06-11,67
2013-10-16,76
2013-10-16,30
2015-10-16,91
2015-10-16,30
2013-12-09,60
2015-12-09,60
2013-10-30,67
2013-10-30,55
2015-10-30,59
2015-10-30,59
2014-02-13,111
2014-02-13,55
2016-02-13,119
2016-02-13,43
2014-02-26,83
2014-02-26,40
2016-02-26,91
2016-02-26,32
2014-03-18,75
2014-03-18,24
2016-03-18,75
2016-03-18,28
2014-03-28,119
2014-03-28,51
2016-03-28,107
2016-03-28,40
2014-02-18,48
2014-02-18,185
2016-02-18,62
2016-02-18,185
2013-10-12,57
2013-10-12,98
2015-10-12,41
2015-10-12,115
2014-04-27,164
2014-04-27,123
2016-04-27,156
2016-04-27,115
2013-10-03,173
2015-10-03,173
2013-10-26,121
2015-10-26,95
2013-12-29,199
2013-12-29,112
2015-12-29,216
2015-12-29,95
2013-12-30,52
2013-12-30,233
2015-12-30,43
2015-12-30,207
2014-01-01,259
2014-01-01,242
2016-01-01,259
2016-01-01,225
2014-02-03,17
2014-02-03,173
2016-02-03,9
2016-02-03,181
2014-06-30,9
2014-06-30,199
2016-06-30,26
2016-06-30,199
2013-07-02,214
2013-07-02,112
2015-07-02,195
2015-07-02,93
2013-07-08,103
2015-07-08,94
2013-11-25,103
2013-11-25,107
2015-11-25,103
2015-11-25,107
2013-12-26,98
2015-12-26,107
2014-06-06,78
2014-06-06,12
2016-06-06,78
2016-06-06,12
2014-06-14,41
2016-06-14,37
2014-02-24,219
2014-02-24,55
2016-02-24,196
2016-02-24,31
2014-04-01,235
2014-04-01,16
2016-04-01,235
2016-04-01,16
2014-04-28,55
2014-04-28,110
2016-04-28,63
2016-04-28,86
2013-07-11,25
2013-07-11,78
2015-07-11,12
2015-07-11,74
2013-10-17,66
2013-10-17,78
2015-10-17,53
2015-10-17,82
2013-10-06,101
2013-10-06,43
2015-10-06,106
2015-10-06,53
2013-10-14,43
2015-10-14,43
2013-11-06,101
2015-11-06,86
2013-11-24,34
2013-11-24,120
2015-11-24,38
2015-11-24,125
2013-12-05,10
2013-12-05,29
2015-12-05,10
2015-12-05,24
2014-01-20,110
2014-01-20,106
2016-01-20,106
2016-01-20,110
2014-01-28,110
2014-01-28,14
2016-01-28,110
2016-01-28,10
2014-04-05,77
2014-04-05,38
2016-04-05,82
2016-04-05,43
2014-04-07,144
2016-04-07,154
2014-05-14,24
2014-05-14,24
2016-05-14,19
2016-05-14,14
2014-06-01,62
2014-06-01,115
2016-06-01,72
2016-06-01,101
2014-06-11,101
2016-06-11,101
2013-07-04,109
2013-07-04,109
2015-07-04,117
2015-07-04,117
2014-02-22,159
2014-02-22,126
2016-02-22,142
2016-02-22,109
2013-09-09,134
2015-09-09,139
2013-09-21,91
2015-09-21,77
2013-07-21,21
2013-07-21,103
2015-07-21,29
2015-07-21,98
2013-09-19,119
2015-09-19,107
2014-01-10,90
2016-01-10,90
2014-04-24,23
2014-04-24,167
2016-04-24,8
2016-04-24,160
2013-09-08,56
2015-09-08,60
2014-01-23,98
2016-01-23,84
2014-02-19,47
2014-02-19,5
2016-02-19,33
2016-02-19,9
2014-03-12,244
2014-03-12,226
2016-03-12,244
2016-03-12,226
2013-10-09,53
2013-10-09,91
2015-10-09,62
2015-10-09,96
2013-10-17,34
2013-10-17,115
2015-10-17,24
2015-10-17,120
2013-12-31,96
2013-12-31,130
2015-12-31,86
2015-12-31,115
2014-03-27,38
2016-03-27,34
2014-04-03,82
2014-04-03,134
2016-04-03,82
2016-04-03,125
2014-03-08,47
2014-03-08,23
2016-03-08,56
2016-03-08,28
2013-11-12,98
2015-11-12,88
2014-03-06,157
2014-03-06,139
2016-03-06,148
2016-03-06,157
2013-11-08,51
2013-11-08,65
2015-11-08,42
2015-11-08,60
2014-03-05,83
2014-03-05,113
2016-03-05,87
2016-03-05,122
2013-12-12,14
2013-12-12,53
2015-12-12,24
2015-12-12,58
2013-12-03,139
2013-12-03,120
2015-12-03,139
2015-12-03,110
2014-03-01,34
2014-03-01,19
2016-03-01,19
2016-03-01,29
2014-04-15,107
2014-04-15,164
2016-04-15,98
2016-04-15,164
2013-09-15,94
2013-09-15,45
2015-09-15,94
2015-09-15,45
2014-04-07,123
2014-04-07,33
2016-04-07,115
2016-04-07,33
2014-03-15,107
2014-03-15,24
2016-03-15,111
2016-03-15,28
2014-04-19,4
2016-04-19,8
2014-04-20,24
2014-04-20,16
2016-04-20,12
2016-04-20,16
2014-02-08,157
2014-02-08,78
2016-02-08,139
2016-02-08,61
2014-04-05,174
2014-04-05,52
2016-04-05,174
2016-04-05,35
2014-04-12,131
2016-04-12,113
2014-05-25,157
2014-05-25,9
2016-05-25,131
2016-05-25,9
2014-06-28,218
2016-06-28,235
2014-02-06,14
2014-02-06,116
2016-02-06,9
2016-02-06,126
2014-03-11,89
2014-03-11,205
2016-03-11,80
2016-03-11,187
2013-11-26,144
2013-11-26,163
2015-11-26,144
2015-11-26,134
2014-01-07,125
2014-01-07,163
2016-01-07,134
2016-01-07,134
2014-03-01,250
2014-03-01,48
2016-03-01,221
2016-03-01,19
2014-03-03,77
2014-03-03,67
2016-03-03,86
2016-03-03,67
2014-03-16,67
2014-03-16,230
2016-03-16,77
2016-03-16,221
2014-04-21,86
2014-04-21,221
2016-04-21,58
2016-04-21,230
2014-06-29,134
2014-06-29,154
2016-06-29,154
2016-06-29,163
2013-12-01,9
2013-12-01,98
2015-12-01,19
2015-12-01,107
2013-11-13,4
2015-11-13,4
2013-09-15,84
2013-09-15,84
2015-09-15,99
2015-09-15,68
2014-04-23,38
2016-04-23,15
2014-06-25,122
2014-06-25,228
2016-06-25,99
2016-06-25,236
2014-04-22,29
2014-04-22,62
2016-04-22,16
2016-04-22,57
2014-05-17,90
2014-05-17,90
2016-05-17,86
2016-05-17,94
2014-05-21,37
2014-05-21,12
2016-05-21,37
2016-05-21,8
2014-03-25,74
2014-03-25,74
2016-03-25,70
2016-03-25,70
2014-03-07,19
2014-03-07,28
2016-03-07,9
2016-03-07,19
2014-01-08,136
2014-01-08,56
2016-01-08,127
2016-01-08,52
2013-12-19,226
2013-12-19,142
2015-12-19,243
2015-12-19,151
2014-06-02,125
2016-06-02,142
2013-10-02,24
2013-10-02,205
2015-10-02,16
2015-10-02,213
2014-06-14,164
2014-06-14,180
2016-06-14,180
2016-06-14,197
2014-05-20,115
2014-05-20,70
2016-05-20,123
2016-05-20,74
2013-10-30,109
2013-10-30,49
2015-10-30,97
2015-10-30,45
2013-11-17,106
2013-11-17,113
2015-11-17,113
2015-11-17,121
2013-11-22,91
2013-11-22,8
2015-11-22,68
2015-11-22,8
2014-04-17,8
2016-04-17,15
2013-08-16,65
2013-08-16,44
2015-08-16,52
2015-08-16,44
2014-05-09,62
2016-05-09,48
2014-05-15,221
2014-05-15,213
2016-05-15,205
2016-05-15,189
2014-01-11,28
2014-01-11,93
2016-01-11,9
2016-01-11,102
2013-12-14,5
2013-12-14,93
2015-12-14,5
2015-12-14,79
2013-11-05,246
2013-11-05,180
2015-11-05,221
2015-11-05,156
2013-10-08,35
2013-10-08,26
2015-10-08,35
2015-10-08,26
2013-08-31,18
2013-08-31,85
2015-08-31,27
2015-08-31,89
2013-08-05,164
2013-08-05,33
2015-08-05,172
2015-08-05,41
2013-12-27,49
2013-12-27,82
2015-12-27,57
2015-12-27,90
2014-02-23,129
2014-02-23,102
2016-02-23,129
2016-02-23,93
2014-03-25,111
2014-03-25,47
2016-03-25,111
2016-03-25,47
2014-04-08,25
2014-04-08,20
2016-04-08,25
2016-04-08,20
2013-10-09,140
2015-10-09,130
2014-04-12,121
2014-04-12,186
2016-04-12,93
2016-04-12,186
2014-01-31,33
2014-01-31,37
2016-01-31,33
2016-01-31,33
2013-09-29,106
2013-09-29,221
2015-09-29,77
2015-09-29,240
2013-12-14,41
2013-12-14,78
2015-12-14,41
2015-12-14,78
2014-04-05,115
2014-04-05,123
2016-04-05,123
2016-04-05,115
2013-09-13,61
2013-09-13,83
2015-09-13,61
2015-09-13,74
2014-05-26,96
2014-05-26,122
2016-05-26,91
2016-05-26,117
2013-10-23,88
2013-10-23,140
2015-10-23,84
2015-10-23,144
2014-04-08,60
2014-04-08,98
2016-04-08,47
2016-04-08,93
2013-08-03,111
2013-08-03,16
2015-08-03,103
2015-08-03,8
2014-05-01,34
2014-05-01,11
2016-05-01,23
2016-05-01,4
2014-05-01,129
2016-05-01,116
2014-05-24,28
2014-05-24,19
2016-05-24,23
2016-05-24,23
2014-05-19,9
2014-05-19,56
2016-05-19,14
2016-05-19,65
2014-05-05,223
2014-05-05,167
2016-05-05,205
2016-05-05,167
2013-10-23,94
2015-10-23,94
2014-05-01,144
2014-05-01,114
2016-05-01,129
2016-05-01,104
2014-06-26,129
2016-06-26,124
2014-06-01,9
2014-06-01,113
2016-06-01,4
2016-06-01,104
2014-06-16,49
2016-06-16,45
2013-08-30,17
2015-08-30,4
2013-10-01,77
2013-10-01,22
2015-10-01,73
2015-10-01,9
2013-10-19,99
2013-10-19,52
2015-10-19,103
2015-10-19,60
2014-06-12,86
2014-06-12,34
2016-06-12,90
2016-06-12,34
2013-08-21,93
2013-08-21,49
2015-08-21,93
2015-08-21,59
2013-09-30,78
2015-09-30,69
2013-10-06,64
2015-10-06,54
2013-10-07,64
2015-10-07,59
2013-11-13,64
2015-11-13,59
2013-12-02,123
2015-12-02,113
2013-12-03,118
2013-12-03,49
2015-12-03,108
2015-12-03,44
2013-12-11,20
2013-12-11,39
2015-12-11,29
2015-12-11,29
2014-01-05,147
2016-01-05,137
2014-01-23,93
2014-01-23,132
2016-01-23,98
2016-01-23,137
2014-03-22,25
2016-03-22,10
2014-03-31,137
2014-03-31,108
2016-03-31,142
2016-03-31,103
2014-04-29,25
2014-04-29,103
2016-04-29,29
2016-04-29,88
2014-05-04,69
2014-05-04,20
2016-05-04,74
2016-05-04,10
2014-05-09,123
2014-05-09,74
2016-05-09,123
2016-05-09,64
2014-06-09,123
2014-06-09,127
2016-06-09,132
2016-06-09,137
2014-06-10,147
2014-06-10,118
2016-06-10,157
2016-06-10,127
2013-09-10,198
2015-09-10,208
2013-10-17,30
2015-10-17,20
2013-11-21,168
2013-11-21,69
2015-11-21,188
2015-11-21,59
2013-12-10,20
2015-12-10,30
2013-12-20,10
2015-12-20,10
2014-01-13,178
2016-01-13,188
2014-02-03,297
2016-02-03,317
2014-05-01,297
2014-05-01,287
2016-05-01,287
2016-05-01,287
2014-05-04,218
2014-05-04,158
2016-05-04,208
2016-05-04,178
2014-05-31,287
2014-05-31,79
2016-05-31,267
2016-05-31,69
2014-06-22,158
2016-06-22,139
2014-07-18,208
2014-07-18,297
2016-07-18,188
2016-07-18,317
2013-08-03,124
2013-08-03,15
2015-08-03,119
2015-08-03,25
2013-08-30,45
2015-08-30,45
2013-09-17,144
2015-09-17,144
2013-10-09,54
2013-10-09,119
2015-10-09,40
2015-10-09,114
2013-12-02,124
2013-12-02,35
2015-12-02,119
2015-12-02,35
2014-01-13,124
2014-01-13,25
2016-01-13,124
2016-01-13,20
2014-02-02,144
2014-02-02,139
2016-02-02,139
2016-02-02,144
2014-03-04,25
2014-03-04,129
2016-03-04,35
2016-03-04,134
2014-03-11,45
2016-03-11,50
2014-03-17,74
2014-03-17,20
2014-03-17,74
2014-03-17,74
2016-03-17,64
2016-03-17,10
2016-03-17,84
2016-03-17,59
2014-03-24,84
2014-03-24,74
2016-03-24,89
2016-03-24,64
2014-04-05,10
2014-04-05,74
2016-04-05,20
2016-04-05,84
2014-05-14,84
2016-05-14,69
2014-05-19,20
2014-05-19,129
2014-05-19,59
2014-05-19,79
2014-05-19,124
2016-05-19,5
2016-05-19,119
2016-05-19,50
2016-05-19,64
2016-05-19,114
2014-07-03,45
2014-07-03,119
2016-07-03,45
2016-07-03,124
2013-09-04,94
2013-09-04,94
2015-09-04,104
2015-09-04,99
2013-10-07,99
2015-10-07,104
2013-10-25,54
2013-10-25,45
2015-10-25,50
2015-10-25,40
2014-01-28,139
2014-01-28,94
2016-01-28,124
2016-01-28,79
2014-02-09,119
2014-02-09,109
2016-02-09,124
2016-02-09,99
2014-02-13,149
2014-02-13,10
2016-02-13,139
2016-02-13,5
2014-02-18,144
2014-02-18,64
2016-02-18,153
2016-02-18,54
2014-03-04,25
2014-03-04,30
2016-03-04,35
2016-03-04,40
2014-03-11,89
2016-03-11,94
2014-03-19,134
2016-03-19,139
2014-03-30,45
2014-03-30,139
2016-03-30,45
2016-03-30,139
2014-03-31,119
2014-03-31,124
2016-03-31,124
2016-03-31,129
2014-06-12,69
2016-06-12,69
2014-06-18,119
2016-06-18,109
2014-06-21,15
2014-06-21,84
2016-06-21,10
2016-06-21,94
2014-07-09,30
2016-07-09,35
2014-04-25,117
2014-04-25,65
2016-04-25,122
2016-04-25,57
2013-11-12,213
2013-11-12,43
2015-11-12,213
2015-11-12,36
2014-01-11,92
2014-01-11,21
2016-01-11,100
2016-01-11,21
2014-04-01,36
2016-04-01,36
2013-10-02,137
2013-10-02,265
2015-10-02,137
2015-10-02,284
2013-10-13,108
2013-10-13,88
2015-10-13,108
2015-10-13,59
2014-02-17,274
2016-02-17,284
2014-04-06,186
2014-04-06,206
2016-04-06,176
2016-04-06,206
2014-06-08,265
2014-06-08,98
2016-06-08,284
2016-06-08,69
2014-07-15,147
2016-07-15,127
2014-07-20,196
2014-07-20,157
2016-07-20,167
2016-07-20,147
2013-10-15,89
2015-10-15,79
2013-10-25,20
2013-10-25,178
2015-10-25,30
2015-10-25,158
2013-11-20,50
2013-11-20,59
2015-11-20,59
2015-11-20,59
2013-12-22,79
2015-12-22,89
2013-12-30,267
2013-12-30,168
2015-12-30,287
2015-12-30,188
2014-07-03,168
2014-07-03,178
2016-07-03,149
2016-07-03,178
2014-05-05,148
2014-05-05,74
2016-05-05,148
2016-05-05,66
2013-09-13,75
2013-09-13,51
2015-09-13,67
2015-09-13,59
2013-12-09,119
2015-12-09,115
2014-02-10,107
2014-02-10,59
2016-02-10,95
2016-02-10,55
2014-03-14,91
2014-03-14,47
2016-03-14,91
2016-03-14,36
2014-07-15,98
2014-07-15,90
2016-07-15,115
2016-07-15,82
2014-07-23,205
2014-07-23,180
2016-07-23,180
2016-07-23,180
2014-01-06,17
2014-01-06,44
2016-01-06,13
2016-01-06,30
2014-02-07,109
2014-02-07,83
2016-02-07,113
2016-02-07,70
2014-02-24,96
2016-02-24,100
2014-04-17,48
2014-04-17,30
2016-04-17,39
2016-04-17,39
2014-05-28,4
2014-05-28,100
2016-05-28,9
2016-05-28,104
2014-06-28,182
2016-06-28,166
2014-04-23,125
2014-04-23,219
2016-04-23,110
2016-04-23,227
2014-03-20,156
2014-03-20,206
2016-03-20,171
2016-03-20,185
2014-04-19,52
2014-04-19,9
2016-04-19,26
2016-04-19,9
2014-06-21,258
2016-06-21,232
2013-08-01,54
2013-08-01,89
2015-08-01,45
2015-08-01,94
2013-10-21,89
2015-10-21,89
2014-01-16,10
2016-01-16,5
2014-04-01,119
2014-04-01,45
2016-04-01,114
2016-04-01,35
2014-04-09,144
2016-04-09,149
2014-06-07,109
2014-06-07,119
2016-06-07,104
2016-06-07,124
2014-07-31,20
2014-07-31,64
2016-07-31,30
2016-07-31,64
2014-02-13,32
2014-02-13,85
2016-02-13,24
2016-02-13,73
2014-03-13,149
2014-03-13,144
2016-03-13,134
2016-03-13,139
2014-06-23,119
2014-06-23,84
2016-06-23,109
2016-06-23,69
2014-07-16,10
2016-07-16,5
2013-10-30,37
2013-10-30,33
2015-10-30,23
2015-10-30,42
2013-12-18,131
2013-12-18,96
2015-12-18,113
2015-12-18,70
2013-12-21,165
2013-12-21,244
2015-12-21,148
2015-12-21,218
2013-11-10,178
2013-11-10,80
2015-11-10,196
2015-11-10,62
